Word		Original_feature		Predicted_feature
राष्ट्रीय		adj		adj
महिला		n		n
आयोग		n		n
ने		psp		psp
भारतीय		adj		adj
वायु		n		n
सेना		n		n
की		psp		psp
बर्खास्त		adj		adj
फ्लाइंग		n		n
ऑफिसर		n		n
अंजलि		n		n
गुप्ता		n		n
की		psp		psp
शिकायत		n		n
को		psp		psp
गंभीरता		n		n
से		psp		psp
लिया		v		v
है		v		v
।		punc		punc
आयोग		n		n
ने		psp		psp
वायु		n		n
सेना		n		n
से		psp		psp
पूछा		v		v
है		v		v
कि		avy		avy
क्या		pn		pn
सैन्य		adj		adj
अदालत		n		n
ने		psp		psp
कार्य		n		n
-		punc		punc
स्थल		n		n
पर		psp		psp
यौन		n		adj
उत्पीड़न		n		n
की		psp		psp
जाँच		n		n
के		psp		psp
दौरान		nst		nst
सुप्रीम		n		n
कोर्ट		n		n
द्वारा		psp		psp
विशाखा		n		n
मामले		n		n
में		psp		psp
दिए		v		v
दिशा		n		n
निर्देशों		n		n
का		psp		psp
पालन		n		n
किया		v		v
था		v		v
।		punc		punc
आयोग		n		n
ने		psp		psp
यह		pn		pn
भी		avy		avy
पूछा		v		v
है		v		v
कि		avy		avy
क्या		pn		pn
सेना		n		n
ने		psp		psp
इस		pn		pn
तरह		n		n
की		psp		psp
शिकायतों		n		n
के		psp		psp
लिए		psp		psp
किसी		pn		pn
प्रकोष्ठ		n		n
का		psp		psp
गठन		n		n
किया		v		v
है		v		v
।		punc		punc
आयोग		n		n
ने		psp		psp
वायु		n		n
सेना		n		n
से		psp		psp
१५		n		n
फरवरी		n		n
२००६		n		n
तक		psp		psp
अंजलि		n		n
मामले		n		n
में		psp		psp
की		v		psp
जाँच		n		n
की		psp		psp
रिपोर्ट		n		n
भी		avy		avy
मांगी		v		v
है		v		v
।		punc		punc
गुप्ता		n		n
ने		psp		psp
१६		n		n
जनवरी		n		n
को		psp		psp
आयोग		n		n
से		psp		psp
अपनी		pn		pn
बर्खास्तगी		n		n
के		psp		psp
मामले		n		n
में		psp		psp
फिर		adv		adv
से		avy		psp
जाँच		n		n
की		psp		psp
गुहार		n		n
लगाई		v		v
थी		v		v
।		punc		punc
उसकी		pn		pn
माँग		n		n
थी		v		v
कि		avy		avy
उसके		pn		pn
द्वारा		psp		psp
अपने		pn		pn
वरिष्ठ		adj		adj
अधिकारियों		n		n
पर		psp		psp
लगाए		v		v
गए		v		v
यौन		n		adj
उत्पीड़न		n		n
के		psp		psp
आरोप		n		n
की		psp		psp
जाँच		n		n
सुप्रीम		n		n
कोर्ट		n		n
द्वारा		psp		psp
तय		adj		adj
दिशा		n		n
निर्देशों		n		n
के		psp		psp
तहत		psp		psp
की		v		v
जाए		v		v
।		punc		punc
अंजलि		n		n
ने		psp		psp
अपने		pn		pn
वरिष्ठ		adj		adj
अधिकारियों		n		n
पर		psp		psp
यौन		n		adj
उत्पीड़न		n		n
का		psp		psp
आरोप		n		n
लगाया		v		v
था		v		v
।		punc		punc
जबकि		avy		avy
सैन्य		adj		adj
अदालत		n		n
ने		psp		psp
अंजलि		n		n
को		psp		psp
भ्रष्टाचार		n		n
और		avy		avy
वरिष्ठ		adj		adj
अधिकारियों		n		n
का		psp		psp
आदेश		n		n
नहीं		avy		avy
मानने		v		v
के		psp		psp
आरोप		n		n
में		psp		psp
दोषी		adj		adj
पाया		v		v
था		v		v
और		avy		avy
जनरल		adj		n
कोर्टमार्शल		n		n
के		psp		psp
बाद		nst		nst
उसे		pn		pn
सेवा		n		n
से		psp		psp
बर्खास्त		adj		adj
कर		v		v
दिया		v		v
गया		v		v
था		v		v
।		punc		punc
आयोग		n		n
में		psp		psp
की		v		psp
अपनी		pn		pn
शिकायत		n		n
में		psp		psp
गुप्ता		n		n
ने		psp		psp
कहा		v		v
था		v		v
कि		avy		avy
जब		pn		pn
वह		pn		pn
बेंगलोर		n		n
में		psp		psp
नियुक्त		adj		adj
थी		v		v
तब		pn		pn
कुछ		avy		avy
वरिष्ठ		adj		adj
अधिकारियों		n		n
ने		psp		psp
उसका		pn		pn
यौन		n		n
उत्पीड़न		n		n
किया		v		v
,		punc		punc
लेकिन		avy		avy
उन		pn		pn
पर		psp		psp
तो		avy		avy
कोई		pn		pn
कार्रवाई		n		n
नहीं		avy		avy
हुई		v		v
अलबत्ता		avy		n
उसे		pn		pn
जरूर		adv		adv
बर्खास्त		adj		adj
कर		v		v
दिया		v		v
गया		v		v
।		punc		punc
उसने		pn		pn
यह		pn		pn
भी		avy		avy
आरोप		n		n
लगाया		v		v
कि		avy		avy
सैन्य		adj		adj
अदालत		n		n
ने		psp		psp
कार्य		n		n
-		punc		punc
स्थल		n		n
पर		psp		psp
यौन		n		adj
उत्पीड़न		n		n
की		psp		psp
जाँच		n		n
के		psp		psp
दौरान		nst		nst
सुप्रीम		n		n
कोर्ट		n		n
द्वारा		psp		psp
विशाखा		n		n
मामले		n		n
में		psp		psp
दिए		v		v
दिशा		n		n
-		punc		punc
निर्देशों		n		n
का		psp		psp
पालन		n		n
नहीं		avy		avy
किया		v		v
।		punc		punc
अंजलि		n		n
कर्नाटक		n		n
राज्य		n		n
महिला		n		n
आयोग		n		n
में		psp		psp
भी		avy		avy
अपनी		pn		pn
शिकायत		n		n
दर्ज		adj		adj
करा		v		v
चुकी		v		v
है		v		v
।		punc		punc
बिहार		n		n
में		psp		psp
13		n		n
नवंबर		n		n
को		psp		psp
होने		v		v
वाले		psp		psp
तीसरे		num		num
चरण		n		n
के		psp		psp
चुनाव		n		n
के		psp		psp
मद्देनज़र		psp		psp
माओवादी		adj		adj
छापामारों		n		n
की		psp		psp
धमकियों		n		n
को		psp		psp
देखते		v		v
हुए		v		v
नेपाल		n		n
,		punc		punc
पश्चिम		n		n
बंगाल		n		n
और		avy		avy
उत्तर		n		n
प्रदेश		n		n
से		psp		psp
लगी		v		v
सीमाओं		n		n
को		psp		psp
सील		n		n
करने		v		v
का		psp		psp
आदेश		n		n
दिया		v		v
गया		v		v
है		v		v
।		punc		punc
बिहार		n		n
विधानसभा		n		n
के		psp		psp
दो		num		num
चरणों		n		n
के		psp		psp
चुनाव		n		n
शांतिपूर्ण		adj		adj
ढंग		n		n
से		psp		psp
सम्पन्न		adj		adj
होने		v		v
से		psp		psp
उत्साहित		adj		adj
मुख्य		adj		adj
चुनाव		n		n
आयुक्त		n		n
बी.		n		n
बी.		n		n
टंडन		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
तीसरे		num		num
चरण		n		n
के		psp		psp
चुनाव		n		n
के		psp		psp
दरम्यान		nst		n
आयोग		n		n
सुरक्षा		n		n
की		psp		psp
कड़ी		adj		adj
व्यवस्था		n		n
करेगा		v		v
।		punc		punc
तीसरे		num		num
चरण		n		n
के		psp		psp
मतदान		n		n
के		psp		psp
दौरान		nst		nst
नेपाल		n		n
से		psp		psp
सटे		v		v
विधानसभा		n		n
क्षेत्रों		n		n
में		psp		psp
बड़े		adj		adj
पैमाने		n		n
पर		psp		psp
हिंसा		n		n
की		psp		psp
आंशका		n		n
जताई		v		v
जा		v		v
रही		v		v
है		v		v
।		punc		punc
यह		pn		pn
प्रशासन		n		n
और		avy		avy
आयोग		n		n
दोनों		n		n
के		psp		psp
लिए		psp		psp
चुनौती		n		n
है		v		v
।		punc		punc
राज्य		n		n
के		psp		psp
गृह		n		n
विभाग		n		n
के		psp		psp
सूत्रों		n		n
ने		psp		psp
कहा		v		v
है		v		v
कि		avy		avy
खुफिया		n		adj
विभाग		n		n
ने		psp		psp
नेपाली		adj		adj
माओवादी		adj		adj
विद्रोहियों		n		n
के		psp		psp
समर्थन		n		n
से		psp		psp
इन		pn		pn
क्षेत्रों		n		n
में		psp		psp
तीसरे		num		num
चरण		n		n
के		psp		psp
मतदान		n		n
के		psp		psp
दौरान		nst		nst
भारी		adj		adj
हिंसा		n		n
की		psp		psp
आशंका		n		n
जताई		v		v
है		v		v
।		punc		punc
अधिकारियों		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
कुछ		avy		avy
ही		avy		avy
महीने		n		n
पहले		nst		nst
माओवादियों		n		n
ने		psp		psp
नेपाल		n		n
सीमा		n		n
से		psp		psp
लगे		v		v
मधुबन		n		n
ब्लॉक		n		n
के		psp		psp
अंतर्गत		psp		adv
आने		v		v
वाले		psp		psp
पुलिस		n		n
स्टेशन		n		n
,		punc		punc
बैंक		n		n
और		avy		avy
सरकारी		adj		adj
कार्यालयों		n		n
पर		psp		psp
हमले		n		n
किए		v		v
थे		v		v
।		punc		punc
इन		pn		pn
हमलों		n		n
में		psp		psp
पुलिस		n		n
के		psp		psp
कई		avy		avy
जवान		n		n
मारे		v		v
गए		v		v
थे		v		v
।		punc		punc
यहाँ		pn		pn
के		psp		psp
माओवादी		adj		adj
छापामारों		n		n
को		psp		psp
नेपाल		n		n
के		psp		psp
माओवादी		adj		adj
विद्रोहियों		n		n
से		psp		psp
हर		avy		avy
संभव		adj		adj
सहायता		n		n
मिलने		v		v
की		psp		psp
भी		avy		avy
खबर		n		n
है		v		v
।		punc		punc
अधिकारियों		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
हिंसा		n		n
की		psp		psp
घटना		n		n
को		psp		psp
अंजाम		n		n
देने		v		v
के		psp		psp
बाद		nst		nst
ये		pn		pn
छापामार		n		n
सीमा		n		n
पार		n		n
कर		v		v
नेपाल		n		n
भाग		v		v
जाते		v		v
हैं		v		v
।		punc		punc
तीसरे		num		num
चरण		n		n
में		psp		psp
72		num		num
विधान		n		n
सभा		n		n
क्षेत्रों		n		n
में		psp		psp
चुनाव		n		n
कराए		v		v
जाएँगे		v		v
।		punc		punc
इनमें		pn		pn
से		psp		psp
आधे		adj		adj
क्षेत्र		n		n
पूर्वी		adj		adj
और		avy		avy
पश्चिमी		adj		adj
चंपारण		n		n
,		punc		punc
सीतामढ़ी		n		n
और		avy		avy
मधुबनी		n		n
जिले		n		n
के		psp		psp
सीमावर्ती		adj		adj
क्षेत्र		n		adj
हैं		v		v
।		punc		punc
गृह		n		n
सचिव		n		n
एच.		n		n
आर.		n		n
सिरोही		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
अति		avy		avy
संवेदनशील		adj		adj
क्षेत्रों		n		n
में		psp		psp
एनएसजी		n		n
के		psp		psp
जवान		n		n
तैनात		adj		adj
किए		v		v
जाएँगे		v		v
।		punc		punc
कहते		v		v
हैं		v		v
मोहब्बत		n		n
और		avy		avy
जंग		n		n
में		psp		psp
सब		avy		n
कुछ		pn		avy
जायज		adj		adj
है		v		v
।		punc		punc
और		avy		avy
मामला		n		n
जब		pn		pn
देश		n		n
के		psp		psp
सबसे		avy		avy
बड़े		adj		adj
औद्योगिक		adj		adj
साम्राज्य		n		n
का		psp		psp
हो		v		v
तो		pn		avy
यह		pn		pn
देखना		v		v
दिलचस्प		adj		adj
है		v		v
कि		avy		avy
आखिर		adv		n
सुलह		n		n
के		psp		psp
बाद		nst		nst
दोनों		num		num
अंबानी		n		n
भाईयों		n		n
के		psp		psp
हिस्से		n		n
में		psp		psp
क्या		pn		pn
आया		v		v
।		punc		punc
बेशक़		adv		n
,		punc		punc
माँ		n		n
कोकिलाबेन		n		n
के		psp		psp
लिए		psp		psp
मुकेश		n		n
और		avy		avy
अनिल		n		n
बराबर		adj		adj
हैं		v		v
।		punc		punc
लेकिन		avy		avy
,		punc		punc
कम		avy		avy
से		avy		psp
कम		avy		avy
एक		num		num
मामले		n		n
में		psp		psp
अनिल		n		n
मुकेश		n		n
को		psp		psp
झुकाने		v		v
में		psp		psp
क़ामयाब		adj		adj
रहे		v		v
हैं		v		v
।		punc		punc
यह		pn		pn
वही		pn		pn
आनंद		n		n
जैन		n		n
हैं		v		v
,		punc		punc
जिनकी		pn		pn
मौजदूगी		n		n
अनिल		n		n
को		psp		psp
बराबर		adv		adv
खटकती		v		v
रही		v		v
और		avy		avy
इसे		pn		pn
सार्वजनिक		adj		adj
करने		v		v
से		psp		psp
भी		avy		avy
उन्होंने		pn		pn
गुरेज़		n		n
नहीं		avy		avy
किया		v		v
।		punc		punc
तो		avy		avy
दूसरी		num		num
ओर		nst		nst
आनंद		n		n
जैन		n		n
को		psp		psp
बचाने		v		v
में		psp		psp
नाक़ामयाब		adj		adj
रहे		v		v
मुकेश		n		n
अपने		pn		pn
इस		pn		pn
मित्र		n		n
की		psp		psp
बेटी		n		n
की		psp		psp
शादी		n		n
में		psp		psp
शामिल		adj		adj
होने		v		v
के		psp		psp
लिए		psp		psp
गोवा		n		n
रवाना		adj		adj
हो		v		v
गए		v		v
हैं		v		v
।		punc		punc
समझौते		n		n
की		psp		psp
क़ीमत		n		n
बने		v		v
आनंद		n		n
जैन		n		n
प्रतिक्रिया		n		n
के		psp		psp
लिए		psp		psp
उपलब्ध		adj		adj
नहीं		avy		avy
थे		v		v
।		punc		punc
वह		pn		pn
गोवा		n		n
में		psp		psp
हैं		v		v
।		punc		punc
वहाँ		pn		pn
उनकी		pn		pn
बेटी		n		n
की		psp		psp
शादी		n		n
है		v		v
।		punc		punc
आनंद		n		n
जैन		n		n
आईपीसीएल		n		n
के		psp		psp
बोर्ड		n		n
ऑफ		unk		unk
डायरेक्टर		n		n
में		psp		psp
रिलायंस		n		n
इंडस्ट्रीज		n		n
के		psp		psp
प्रतिनिधि		n		n
थे		v		v
।		punc		punc
लेकिन		avy		avy
,		punc		punc
उन्हें		pn		pn
आईपीसीएल		n		n
बोर्ड		n		n
से		psp		psp
आज		n		n
हटा		v		v
दिया		v		v
गया		v		v
।		punc		punc
वह		pn		pn
भी		avy		avy
तब		pn		pn
NULL		v		unk
जब		pn		pn
बंटवारे		n		n
में		psp		psp
पेट्रो		n		n
केमिकल्स		n		n
कंपनी		n		n
मुकेश		n		n
अंबानी		n		n
के		psp		psp
हिस्से		n		n
आई		v		v
है		v		v
।		punc		punc
दरअसल		adv		adv
मुकेश		n		n
और		avy		avy
अनिल		n		n
अंबानी		n		n
के		psp		psp
रिश्ते		n		n
में		psp		psp
आनंद		n		n
जैन		n		n
फाँस		n		n
बन		v		v
गए		v		v
थे		v		v
।		punc		punc
आईपीसीएल		n		n
के		psp		psp
उपाध्यक्ष		n		n
रहे		v		v
अनिल		n		n
ने		psp		psp
इस		pn		pn
साल		n		n
के		psp		psp
शुरू		n		n
में		psp		psp
आनंद		n		n
पर		psp		psp
हमले		n		n
शुरू		n		n
किए		v		v
।		punc		punc
अनिल		n		n
ने		psp		psp
जैन		n		n
पर		psp		psp
परिवार		n		n
को		psp		psp
बाँटने		v		v
की		psp		psp
साजिश		n		n
रचने		v		v
का		psp		psp
आरोप		n		n
लगाया		v		v
लेकिन		avy		avy
,		punc		punc
मुकेश		n		n
खेमा		n		n
लगातार		adv		adv
उनका		pn		pn
बचाव		n		n
करता		v		v
रहा		v		v
।		punc		punc
आनंद		n		n
जैन		n		n
को		psp		psp
लेकर		v		v
अनिल		n		n
की		psp		psp
कड़वाहट		n		n
का		psp		psp
अंदाजा		n		n
उस		pn		pn
पत्र		n		n
से		psp		psp
लगाया		v		v
जा		v		v
सकता		v		v
है		v		v
जो		pn		pn
उन्होंने		pn		pn
जनवरी		n		n
में		psp		psp
अपने		pn		pn
बड़े		adj		adj
भाई		n		n
को		psp		psp
लिखा		v		v
था		v		v
।		punc		punc
अनिल		n		n
ने		psp		psp
इसमें		pn		pn
लिखा		v		v
,		punc		punc
जैन		n		n
के		psp		psp
साथ		nst		nst
आईपीसीएल		n		n
में		psp		psp
बने		v		v
रहना		v		v
मेरे		pn		pn
सम्मान		n		n
के		psp		psp
खिलाफ		psp		adj
है		v		v
।		punc		punc
जैन		n		n
को		psp		psp
कलयुग		n		n
का		psp		psp
शकुनी		n		n
बताते		v		v
हुए		v		v
अनिल		n		n
ने		psp		psp
मुकेश		n		n
को		psp		psp
पिता		n		n
धीरू		n		n
भाई		n		n
अंबानी		n		n
की		psp		psp
सीख		n		n
याद		n		n
दिलाई		v		v
कि		avy		avy
-		punc		punc
चमचे		n		n
,		punc		punc
चेला		n		n
और		avy		avy
चाटुकारों		n		n
से		psp		psp
बचके		v		v
रहो		v		v
।		punc		punc
अनिल		n		n
ने		psp		psp
जैन		n		n
के		psp		psp
तौर		n		psp
तरीकों		n		n
पर		psp		psp
आपत्ति		n		n
जताते		v		v
हुए		v		v
आरोप		n		n
लगाया		v		v
था		v		v
कि		avy		avy
वजह		n		n
से		psp		psp
रिलायंस		n		n
समूह		n		n
की		psp		psp
प्रतिष्ठा		n		n
पर		psp		psp
आँच		n		n
आई		v		v
है		v		v
।		punc		punc
अनिल		n		n
अंबानी		n		n
ने		psp		psp
आनंद		n		n
जैन		n		n
पर		psp		psp
उनकी		pn		pn
चरित्र		n		adj
हत्या		n		n
तक		psp		psp
का		psp		psp
आरोप		n		n
लगाया		v		v
।		punc		punc
बात		n		n
इतनी		adj		adj
बढ़ी		v		v
कि		avy		avy
अनिल		n		n
ने		psp		psp
आखिर		n		n
में		psp		psp
अपने		pn		pn
बड़े		adj		adj
भाई		n		n
को		psp		psp
लिख		v		v
डाला		v		v
,		punc		punc
'		punc		punc
मुझे		pn		pn
चुनें		v		v
या		avy		avy
अपने		pn		pn
मित्र		n		n
को		psp		psp
NULL		v		unk
इसके		pn		pn
बावजूद		psp		psp
मुकेश		n		n
खेमे		n		n
का		psp		psp
रुख		n		n
ठंडा		adj		v
रहा		v		v
।		punc		punc
आखिरकार		adv		adv
अनिल		n		n
ने		psp		psp
आईपीसीएल		n		n
बोर्ड		n		n
से		psp		psp
इस्तीफा		n		n
दे		v		v
दिया		v		v
।		punc		punc
बहरहाल		avy		adv
,		punc		punc
इस		pn		pn
जंग		n		n
में		psp		psp
एक		num		num
तरह		n		n
से		psp		psp
अनिल		n		n
विजयी		adj		n
साबित		adj		adj
हुए		v		v
।		punc		punc
भाइयों		n		n
के		psp		psp
झगड़े		n		n
में		psp		psp
आनंद		n		n
जैन		n		n
को		psp		psp
आईपीसीएल		n		n
बोर्ड		n		n
से		psp		psp
जाना		v		v
पड़ा		v		v
।		punc		punc
मुकेश		n		n
अपनी		pn		pn
पत्नी		n		n
नीता		n		n
के		psp		psp
साथ		nst		nst
आनंद		n		n
जैन		n		n
की		psp		psp
बेटी		n		n
की		psp		psp
शादी		n		n
में		psp		psp
शामिल		adj		adj
होंगे		v		v
।		punc		punc
सूत्रों		n		n
के		psp		psp
मुताबिक		psp		psp
मुकेश		n		n
चार		num		num
दिन		n		n
तक		psp		psp
चलने		v		v
वाले		psp		psp
विवाह		n		n
समारोह		n		n
के		psp		psp
दौरान		nst		nst
गोवा		n		n
में		psp		psp
ही		avy		avy
रहेंगे		v		v
।		punc		punc
भाजपा		n		n
के		psp		psp
राष्ट्रीय		adj		adj
उपाध्यक्ष		n		n
और		avy		avy
झारखंड		n		n
के		psp		psp
पूर्व		adj		adj
मुख्यमंत्री		n		n
बाबू		n		n
लाल		n		n
मरांडी		n		n
ने		psp		psp
बृहस्पतिवार		n		n
को		psp		psp
कहा		v		v
कि		avy		avy
वह		pn		pn
पार्टी		n		n
अध्यक्ष		n		n
लाल		n		n
कृष्ण		n		n
आडवाणी		n		n
से		psp		psp
तब		pn		pn
मिलेंगे		v		v
जब		pn		pn
उन्हें		pn		pn
बुलाया		v		v
जाएगा		v		v
।		punc		punc
झारखंड		n		n
में		psp		psp
यदुनाथ		n		n
पांडेय		n		n
को		psp		psp
प्रदेश		n		n
अध्यक्ष		n		n
बनाए		v		v
जाने		v		v
से		psp		psp
नाराज		adj		adj
चल		v		v
रहे		v		v
मरांडी		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
उन्हें		pn		pn
अब		pn		pn
तक		psp		psp
आडवाणी		n		n
की		psp		psp
ओर		nst		nst
से		psp		psp
कोई		pn		pn
बुलावा		n		n
नहीं		avy		avy
आया		v		v
है		v		v
।		punc		punc
कोलकाता		n		n
में		psp		psp
मौजूद		adj		adj
मरांडी		n		n
से		psp		psp
जब		pn		pn
फोन		n		n
पर		psp		psp
पूछा		v		v
गया		v		v
कि		avy		avy
क्या		pn		pn
वह		pn		pn
यहाँ		pn		pn
शुक्रवार		n		n
को		psp		psp
उस		pn		pn
समारोह		n		n
में		psp		psp
शिरकत		n		n
करेंगे		v		v
जिसमें		pn		pn
पांडेय		n		n
प्रदेश		n		n
अध्यक्ष		n		n
का		psp		psp
पदभार		n		n
ग्रहण		n		n
करेंगे		v		v
,		punc		punc
NULL		unk		unk
इस		pn		pn
पर		psp		psp
मरांडी		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
उन्हें		pn		pn
इस		pn		pn
बात		n		n
से		psp		psp
कोई		pn		pn
मतलब		n		n
नहीं		avy		avy
NULL		unk		v
।		punc		punc
इसलिए		pn		pn
उन्हें		pn		pn
हाईकमान		n		n
के		psp		psp
जवाब		n		n
का		psp		psp
इंतजार		n		n
है		v		v
।		punc		punc
NULL		unk		unk
उल्लेखनीय		adj		adj
है		v		v
कि		avy		avy
भाजपा		n		n
ने		psp		psp
पार्टी		n		n
विधायकों		n		n
,		punc		punc
सांसदों		n		n
,		punc		punc
जिलाध्यक्षों		n		n
,		punc		punc
वरिष्ठ		adj		adj
पार्टी		n		n
नेताओं		n		n
व		avy		avy
अन्य		adj		adj
पदाधिकारियों		n		n
को		psp		psp
इस		pn		pn
समारोह		n		n
में		psp		psp
शामिल		adj		adj
होने		v		v
का		psp		psp
न्यौता		n		n
दिया		v		v
है		v		v
।		punc		punc
सूत्रों		n		n
का		psp		psp
कहना		v		v
है		v		v
कि		avy		avy
पांडेय		n		n
की		psp		psp
नियुक्ति		n		n
का		psp		psp
विरोध		n		n
कर		v		v
रहे		v		v
पार्टी		n		n
के		psp		psp
कुछ		avy		avy
वरिष्ठ		adj		adj
नेताओं		n		n
के		psp		psp
खिलाफ		adj		psp
यह		pn		pn
आयोजन		n		n
शक्ति		n		n
प्रदर्शन		n		n
का		psp		psp
एक		num		num
अवसर		n		n
रहेगा		v		v
।		punc		punc
इसे		pn		pn
अजीब		adj		n
संयोग		n		n
ही		avy		avy
कहा		v		v
जाएगा		v		v
कि		avy		avy
विधि		n		n
मंत्री		n		n
हंसराज		n		n
भारद्वाज		n		n
ने		psp		psp
1985		n		n
में		psp		psp
आंध्र		n		n
प्रदेश		n		n
की		psp		psp
तत्कालीन		adj		adj
एन.		n		n
टी.		n		n
रामाराव		n		n
सरकार		n		n
की		psp		psp
सिफारिश		n		n
पर		psp		psp
राज्य		n		n
विधान		n		n
परिषद		n		n
को		psp		psp
खत्म		adj		adj
करने		v		v
संबंधी		adj		adj
कानून		n		n
को		psp		psp
संसद		n		n
में		psp		psp
पारित		adj		adj
कराया		v		v
था		v		v
,		punc		punc
लेकिन		avy		avy
आज		n		n
20		num		num
साल		n		n
बाद		nst		nst
एक		num		num
बार		n		n
फिर		adv		adv
भारद्वाज		n		n
ही		avy		avy
संसद		n		n
में		psp		psp
इस		pn		pn
विधान		n		n
परिषद		n		n
की		psp		psp
बहाली		n		n
को		psp		psp
लेकर		v		v
विधेयक		n		n
लेकर		v		v
आए		v		v
।		punc		punc
जिसे		pn		pn
वोटिंग		n		n
के		psp		psp
बाद		nst		nst
पारित		adj		adj
कर		v		v
दिया		v		v
गया		v		v
।		punc		punc
विधेयक		n		n
पर		psp		psp
चर्चा		n		n
का		psp		psp
उत्तर		n		n
देते		v		v
हुए		v		v
भारद्वाज		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
तब		pn		pn
राज्य		n		n
विधानसभा		n		n
ने		psp		psp
इस		pn		pn
विधान		n		n
परिषद		n		n
को		psp		psp
खत्म		adj		adj
करने		v		v
का		psp		psp
संकल्प		n		n
पारित		adj		adj
किया		v		v
था		v		v
,		punc		punc
जिसे		pn		pn
उनके		pn		pn
पास		nst		nst
भेजा		v		v
गया		v		v
था		v		v
।		punc		punc
उन्होंने		pn		pn
तत्कालीन		adj		adj
प्रधानमंत्री		n		n
राजीव		n		n
गांधी		n		n
की		psp		psp
सलाह		n		n
ली		v		v
तो		avy		pn
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
विधानसभा		n		n
के		psp		psp
संकल्प		n		n
का		psp		psp
पूरा		adj		adj
सम्मान		n		n
होना		v		v
चाहिए		v		v
।		punc		punc
फलतः		adv		adv
उन्होंने		pn		pn
विधान		n		n
परिषद		n		n
को		psp		psp
खत्म		adj		adj
करने		v		v
का		psp		psp
विधेयक		n		n
पेश		adj		adj
किया		v		v
था		v		v
और		avy		avy
वह		pn		pn
पारित		adj		adj
हो		v		v
गया		v		v
था		v		v
।		punc		punc
लेकिन		avy		avy
अब		pn		pn
वहाँ		pn		pn
की		psp		psp
राजशेखर		n		n
रेड्डी		n		n
सरकार		n		n
ने		psp		psp
विधानसभा		n		n
में		psp		psp
विधान		n		n
परिषद		n		n
की		psp		psp
बहाली		n		n
का		psp		psp
संकल्प		n		n
पारित		adj		adj
कर		v		v
उनके		pn		pn
पास		nst		nst
भेजा		v		v
है		v		v
इसलिए		pn		pn
पुनः		adv		n
विधानसभा		n		n
का		psp		psp
सम्मान		n		n
करते		v		v
हुए		v		v
परिषद		n		n
की		psp		psp
बहाली		n		n
के		psp		psp
लिए		psp		psp
यह		pn		pn
विधेयक		n		n
लाया		v		v
गया		v		v
है		v		v
।		punc		punc
भारद्वाज		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
विधान		n		n
परिषद		n		n
के		psp		psp
जरिए		psp		psp
मेधावी		adj		adj
लोगों		n		n
को		psp		psp
विधायिका		n		n
में		psp		psp
आने		v		v
का		psp		psp
मौका		n		n
मिलेगा		v		v
।		punc		punc
असम		n		n
से		psp		psp
भी		avy		avy
ऐसा		pn		pn
संकल्प		n		n
सरकार		n		n
को		psp		psp
मिला		v		v
है		v		v
।		punc		punc
हिमाचल		n		n
के		psp		psp
भाजपा		n		n
सदस्यों		n		n
ने		psp		psp
भी		avy		avy
राज्य		n		n
में		psp		psp
विधान		n		n
परिषद		n		n
की		psp		psp
माँग		n		n
की		v		v
है		v		v
।		punc		punc
इसलिए		pn		pn
सदन		n		n
को		psp		psp
इस		pn		pn
विधेयक		n		n
के		psp		psp
सकारात्मक		adj		adj
पहलुओं		n		n
को		psp		psp
ध्यान		n		n
में		psp		psp
रखा		v		v
जाना		v		v
चाहिए		v		v
।		punc		punc
इससे		pn		pn
पूर्व		nst		adj
चर्चा		n		n
के		psp		psp
दौरान		nst		nst
आंध्र		n		n
प्रदेश		n		n
लेजिस्लेटिव		n		n
काउंसिल		n		n
बिल		n		n
2005		n		n
का		psp		psp
तेलगुदेशम्		n		adj
पार्टी		n		n
के		psp		psp
सांसदों		n		n
ने		psp		psp
विरोध		n		n
किया		v		v
।		punc		punc
उनकी		pn		pn
माँग		n		n
पर		psp		psp
सदन		n		n
में		psp		psp
वोटिंग		n		n
कराई		v		v
गई		v		v
।		punc		punc
विधेयक		n		n
के		psp		psp
समर्थन		n		n
में		psp		psp
85		num		num
NULL		unk		unk
NULL		unk		unk
और		avy		avy
विरोध		n		n
में		psp		psp
35		num		num
मत		n		n
पड़े		v		v
।		punc		punc
इसके		pn		pn
बाद		nst		nst
उप		adj		adj
सभापति		n		n
ने		psp		psp
विधेयक		n		n
को		psp		psp
पारित		adj		adj
करने		v		v
की		psp		psp
घोषणा		n		n
की		v		v
।		punc		punc
तेदेपा		n		n
ने		psp		psp
यह		pn		pn
कहकर		v		v
इसका		pn		pn
विरोध		n		n
किया		v		v
कि		avy		avy
इसके		pn		pn
जरिए		psp		psp
कांग्रेस		n		n
सरकार		n		n
अपने		pn		pn
हारे		v		v
हुए		v		v
नेताओं		n		n
और		avy		avy
तथाकथित		adj		adj
बुद्धिजीवियों		n		n
को		psp		psp
रोजगार		n		n
देना		v		v
चाहती		v		v
है		v		v
।		punc		punc
