Word		Original_feature		Predicted_feature
में		UNK		UNK
एनआरआई		0		0
कोटे		0		0
से		UNK		UNK
दाखिला		0		0
लेने		nA		nA
वालों		UNK		UNK
की		UNK		UNK
फीस		0		0
७५		UNK		UNK
हजार		UNK		UNK
डॉलर		0		0
से		UNK		UNK
घटाकर		kara		kara
५०		UNK		UNK
हजार		UNK		UNK
डॉलर		0		0
कर		0		0
दी		yA		yA
गई		yA1		yA1
थी		WA		WA
।		UNK		UNK
इस		UNK		UNK
प्रकार		0		0
शिरोमणि		0		0
अकाली		0		0
दल		0		0
के		UNK		UNK
तरनतारन		0		0
से		UNK		UNK
वर्तमान		UNK		UNK
सांसद		0		0
और		UNK		UNK
राज्य		0		0
के		UNK		UNK
तत्कालीन		UNK		UNK
पशु		0		0
-		UNK		UNK
पालन		0		0
मंत्री		0		0
डॉ.		0		0
रतन		0		0
सिंह		0		0
अजनाला		0		0
और		UNK		UNK
एक		UNK		UNK
अन्य		0		0
को		UNK		UNK
२५		UNK		UNK
हजार		UNK		UNK
डॉलर		0		0
की		UNK		UNK
दर		0		0
से		UNK		UNK
छूट		0		0
दी		yA		yA
गई		yA1		yA1
।		UNK		UNK
अगले		UNK		UNK
वर्ष		0		0
२०००		0		0
-		UNK		UNK
२००१		0		0
में		UNK		UNK
छह		UNK		UNK
अन्य		UNK		UNK
अकाली		UNK		UNK
नेताओं		0		0
के		UNK		UNK
बच्चों		0		0
को		UNK		UNK
एनआरआई		0		0
कोटे		0		0
के		UNK		UNK
तहत		UNK		UNK
दाखिला		0		0
दिया		yA		yA
गया		yA1		yA1
तथा		UNK		UNK
बाद		UNK		UNK
में		UNK		UNK
उनसे		se		se
सामान्य		UNK		UNK
कोटे		0		0
की		UNK		UNK
दर		0		0
से		UNK		UNK
फीस		0		0
की		UNK		UNK
वसूली		0		0
की		yA		yA
गई		yA1		yA1
।		UNK		UNK
आयोग		0		0
के		UNK		UNK
चेयरमैन		0		0
पट्टी		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
मामले		0		0
की		UNK		UNK
सुनवाई		0		0
के		UNK		UNK
दौरान		UNK		UNK
यह		UNK		UNK
बात		0		0
सामने		UNK		UNK
आई		yA		yA
कि		UNK		UNK
श्री		0		0
गुरु		0		0
रामदास		0		0
इंस्टीट्यूट		0		0
ऑफ		UNK		UNK
मेडिकल		UNK		UNK
साइंसेस		0		0
में		UNK		UNK
संचालित		UNK		UNK
एमबीबीएस		0		0
कोर्सों		0		0
में		UNK		UNK
दाखिले		0		0
के		UNK		UNK
दौरान		UNK		UNK
यह		UNK		UNK
सुविधा		0		0
सिर्फ		UNK		UNK
शिरोमणि		0		0
अकाली		UNK		0
दल		0		0
और		UNK		UNK
एसजीपीसी		0		0
से		UNK		UNK
जुड़े		yA		yA
नेताओं		0		0
के		UNK		UNK
बच्चों		0		0
को		UNK		UNK
ही		UNK		UNK
दी		yA		yA
गई		yA1		yA1
।		UNK		UNK
हाईकोर्ट		0		0
जो		UNK		0
भी		UNK		UNK
फैसला		0		0
देगी		gA		gA
,		UNK		UNK
NULL		UNK		UNK
उनको		ko		ko
मंजूर		UNK		UNK
होगा		gA		gA
।		UNK		UNK
उन्होंने		ne		ne
कहा		yA		yA
कि		UNK		UNK
आयोग		0		0
ने		UNK		UNK
कुछ		UNK		UNK
विद्यार्थियों		0		0
की		UNK		UNK
फीस		0		0
न		UNK		UNK
देने		nA		nA
पर		UNK		UNK
जो		0		0
उनके		ke		ke
खिलाफ		UNK		UNK
फैसला		0		0
दिया		yA		yA
है		hE		hE
,		UNK		UNK
वह		0		0
सरासर		UNK		0
गलत		UNK		UNK
और		UNK		UNK
ग़ैर		UNK		0
कानूनी		UNK		UNK
है		hE		hE
।		UNK		UNK
भारत		0		0
और		UNK		UNK
पाकिस्तान		0		0
के		UNK		UNK
बीच		UNK		UNK
मुनाबाव		0		0
से		UNK		UNK
खोखरापार		0		0
के		UNK		UNK
बीच		UNK		UNK
रेल		0		0
संपर्क		0		0
बहाली		0		0
के		UNK		UNK
मसले		0		0
पर		UNK		UNK
विचार		0		0
के		UNK		UNK
लिए		UNK		UNK
पाकिस्तानी		0		UNK
रेलवे		0		0
के		UNK		UNK
अधिकारी		0		0
चार		UNK		UNK
दिन		0		0
की		UNK		UNK
यात्रा		0		0
पर		UNK		UNK
यहाँ		UNK		UNK
आ		0		0
रहे		yA		yA
हैं		hE		hE
।		UNK		UNK
पाक		0		0
रेल		0		0
अधिकारी		0		0
4		0		0
-		UNK		UNK
7		0		0
जनवरी		0		0
के		UNK		UNK
बीच		UNK		UNK
रेलवे		0		0
बोर्ड		0		0
के		UNK		UNK
अधिकारियों		0		0
से		UNK		UNK
बात		0		0
-		UNK		UNK
चीत		0		0
करेंगे		gA		gA
।		UNK		UNK
सूत्रों		0		0
का		UNK		UNK
कहना		nA		nA
है		hE		hE
कि		UNK		UNK
दोनों		UNK		UNK
देशों		0		0
के		UNK		UNK
रेल		0		0
अधिकारी		0		0
ट्रेन		0		0
सेवा		0		0
शुरू		0		0
करने		nA		nA
की		UNK		UNK
तिथि		0		0
और		UNK		UNK
किराये		0		0
के		UNK		UNK
मसले		0		0
पर		UNK		UNK
चर्चा		0		0
करेंगे		gA		gA
।		UNK		UNK
मालूम		UNK		UNK
हो		0		0
कि		UNK		UNK
मुनाबाव		0		0
और		UNK		UNK
पाकिस्तान		0		0
के		UNK		UNK
खोखरापार		0		0
के		UNK		UNK
बीच		UNK		UNK
रेल		0		0
संपर्क		0		0
बहाली		0		0
पर		UNK		UNK
दोनों		UNK		UNK
देश		0		0
सहमत		UNK		UNK
हो		0		0
चुके		yA		yA
हैं		hE		hE
।		UNK		UNK
रेलवे		0		0
बोर्ड		0		0
के		UNK		UNK
अधिकारियों		0		0
के		UNK		UNK
मुताबिक		UNK		UNK
भारतीय		UNK		UNK
क्षेत्र		0		0
में		UNK		UNK
रेलमार्ग		0		0
बन		0		0
चुका		yA		yA
है		hE		hE
।		UNK		UNK
जबकि		UNK		UNK
पाकिस्तानी		UNK		UNK
हिस्से		0		0
के		UNK		UNK
रेल		0		0
-		UNK		UNK
मार्ग		0		0
पर		UNK		UNK
काम		0		0
चल		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
भारत		0		0
ने		UNK		UNK
बांग्लादेश		0		0
को		UNK		UNK
भरोसा		0		0
दिलाया		yA		yA
कि		UNK		UNK
वह		0		0
नदियों		0		0
को		UNK		UNK
जोड़ने		nA		nA
की		UNK		UNK
योजना		0		0
पर		UNK		UNK
संबंधित		UNK		UNK
क्षेत्रीय		UNK		UNK
देशों		0		0
से		UNK		UNK
विचार		0		0
-		UNK		UNK
विमर्श		0		0
किए		yA		yA
बगैर		UNK		UNK
अमल		0		0
नहीं		UNK		UNK
करेगा		gA		gA
।		UNK		UNK
बांग्लादेश		0		0
के		UNK		UNK
विदेश		0		0
मंत्री		0		0
एम.		0		0
मुर्शीद		0		0
खान		0		0
के		UNK		UNK
हवाले		UNK		UNK
से		UNK		UNK
स्थानीय		UNK		UNK
मीडिया		0		0
ने		UNK		UNK
कहा		yA		yA
है		hE		hE
कि		UNK		UNK
भारत		0		0
जल		0		0
बँटवारा		0		0
प्रबंधन		0		0
के		UNK		UNK
क्षेत्रीय		UNK		UNK
सहयोग		0		0
पर		UNK		UNK
सहमत		UNK		UNK
है		hE		hE
और		UNK		UNK
दोनों		UNK		UNK
देशों		0		0
से		UNK		UNK
होकर		kara		kara
बहने		nA		nA
वाली		UNK		UNK
नदियों		0		0
पर		UNK		UNK
दिल्ली		0		0
की		UNK		UNK
नीति		0		0
में		UNK		UNK
बदलाव		0		0
आया		yA		yA
है		hE		hE
।		UNK		UNK
बैंकॉक		0		0
में		UNK		UNK
बिम्सटेक		0		0
सम्मेलन		0		0
के		UNK		UNK
दौरान		UNK		UNK
बांग्लादेश		0		0
की		UNK		UNK
प्रधानमंत्री		0		0
बेगम		0		0
खालिदा		0		0
जिया		0		yA
और		UNK		UNK
भारत		0		0
के		UNK		UNK
प्रधानमंत्री		0		0
मनमोहन		0		0
सिंह		0		0
की		UNK		UNK
इस		UNK		UNK
मुद्दे		0		0
पर		UNK		UNK
बात		0		0
-		UNK		UNK
चीत		0		0
हुई		yA		yA
थी		WA		WA
।		UNK		UNK
बात		0		0
-		UNK		UNK
चीत		0		0
में		UNK		UNK
सिंह		0		0
ने		UNK		UNK
भरोसा		0		0
दिलाया		yA		yA
था		WA		WA
कि		UNK		UNK
भारत		0		0
इस		UNK		UNK
मुद्दे		0		0
पर		UNK		UNK
संबंधित		UNK		UNK
देशों		0		0
से		UNK		UNK
बात		0		0
-		UNK		UNK
चीत		0		0
के		UNK		UNK
बाद		UNK		UNK
ही		UNK		UNK
कोई		0		0
कदम		0		0
उठाएगा		gA		gA
।		UNK		UNK
खान		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
बांग्लादेश		0		0
हमेशा		UNK		UNK
से		UNK		UNK
ही		UNK		UNK
यह		UNK		UNK
अनुरोध		0		0
करता		wA		wA
आ		0		0
रहा		yA		yA
है		hE		hE
कि		UNK		UNK
जल		0		0
प्रबंधन		0		0
पर		UNK		UNK
सभी		UNK		UNK
देशों		0		0
को		UNK		UNK
मिलकर		kara		kara
काम		0		0
करना		nA		nA
चाहिए		0		0
।		UNK		UNK
खान		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वह		0		0
समझते		wA		wA
हैं		hE		hE
कि		UNK		UNK
भारत		0		0
ने		UNK		UNK
उनके		kA		kA
प्रस्ताव		0		0
को		UNK		UNK
मंजूर		UNK		UNK
कर		0		0
लिया		yA		yA
है		hE		hE
।		UNK		UNK
खान		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
बंगाल		0		0
की		UNK		UNK
खाड़ी		0		0
में		UNK		UNK
गिरने		nA		nA
वाली		UNK		UNK
भारत		0		0
की		UNK		UNK
सभी		UNK		UNK
नदियाँ		0		0
बांग्लादेश		0		0
से		UNK		UNK
होकर		kara		kara
गुजरती		wA		wA
हैं		hE		hE
।		UNK		UNK
इन्हीं		UNK		UNK
नदियों		0		0
के		UNK		UNK
कारण		UNK		UNK
हर		UNK		UNK
साल		0		0
बाढ़		0		0
आती		wA		wA
है		hE		hE
।		UNK		UNK
इसके		ke		ke
अलावा		UNK		UNK
मनमोहन		0		0
सिंह		0		0
ने		UNK		UNK
वादा		0		0
किया		yA		yA
है		hE		hE
कि		UNK		UNK
भारत		0		0
बांग्लादेशी		UNK		UNK
सामानों		0		0
के		UNK		UNK
लिए		UNK		UNK
बड़ा		UNK		UNK
बाजार		0		0
उपलब्ध		UNK		UNK
कराता		wA		wA
रहेगा		gA		gA
।		UNK		UNK
इसके		ke		ke
साथ		UNK		UNK
ही		UNK		UNK
भारत		0		0
द्विपक्षीय		UNK		UNK
मुद्दों		0		0
पर		UNK		UNK
आपसी		UNK		UNK
विचार		0		0
-		UNK		UNK
विमर्श		0		0
के		UNK		UNK
बाद		UNK		UNK
ही		UNK		UNK
कदम		0		0
उठाएगा		gA		gA
।		UNK		UNK
खान		0		0
ने		UNK		UNK
सिंह		0		0
के		UNK		UNK
उस		UNK		UNK
बयान		0		0
का		UNK		UNK
स्वागत		0		0
किया		yA		yA
है		hE		hE
जिसमें		meM		meM
कहा		yA		yA
है		hE		hE
कि		UNK		UNK
बांग्लादेशी		UNK		UNK
घुसपैठियों		0		0
के		UNK		UNK
मामले		0		0
में		UNK		UNK
भारत		0		0
बिना		UNK		UNK
किसी		0		0
सुबूत		0		0
के		UNK		UNK
कार्रवाई		0		0
नहीं		UNK		UNK
करेगा		gA		gA
।		UNK		UNK
जानलेवा		UNK		0
हमले		0		0
में		UNK		UNK
बाल		UNK		0
-		UNK		UNK
बाल		UNK		0
बचे		yA		yA
जाकिर		0		0
हुसैन		0		0
कॉलेज		0		0
के		UNK		UNK
प्रवक्ता		0		0
एस.		0		0
ए.		0		0
आर.		0		0
गिलानी		0		0
की		UNK		UNK
सुरक्षा		0		0
का		UNK		UNK
सुप्रीम		0		0
कोर्ट		0		0
ने		UNK		UNK
पुख्ता		UNK		UNK
इंतजाम		0		0
करने		nA		nA
को		UNK		UNK
कहा		yA		yA
है		hE		hE
।		UNK		UNK
लेकिन		UNK		UNK
इस		UNK		UNK
हमले		0		0
की		UNK		UNK
जाँच		0		0
सीबीआई		0		0
से		UNK		UNK
कराने		nA		nA
का		UNK		UNK
उनका		kA		kA
अनुरोध		0		0
सुप्रीम		0		0
कोर्ट		0		0
ने		UNK		UNK
नामंजूर		UNK		UNK
करते		wA		wA
हुए		yA		yA
उन्हें		ko		ko
हाईकोर्ट		0		0
या		UNK		UNK
अन्य		UNK		UNK
किसी		0		0
अदालत		0		0
में		UNK		UNK
जाने		nA		nA
की		UNK		UNK
सलाह		0		0
दी		yA		yA
है		hE		hE
।		UNK		UNK
गिलानी		0		0
संसद		0		0
पर		UNK		UNK
आतंकवादी		UNK		UNK
हमले		0		0
के		UNK		UNK
मामले		0		0
में		UNK		UNK
भी		UNK		UNK
अभियुक्त		UNK		UNK
हैं		hE		hE
।		UNK		UNK
सुप्रीम		0		0
कोर्ट		0		0
के		UNK		UNK
आदेश		0		0
के		UNK		UNK
बाद		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
ने		UNK		UNK
गिलानी		0		0
की		UNK		UNK
सुरक्षा		0		0
बढ़ा		0		yA
दी		yA		yA
है		hE		hE
।		UNK		UNK
जस्टिस		0		0
पी.		0		0
वी.		0		0
रेड्डी		0		0
और		UNK		UNK
जस्टिस		0		0
पी.		0		0
पी.		0		0
नवलकर		0		0
की		UNK		UNK
खंडपीठ		0		0
से		UNK		UNK
बृहस्पतिवार		0		0
को		UNK		UNK
गिलानी		0		0
की		UNK		UNK
वकील		0		0
नंदिता		0		0
हक्सर		0		0
ने		UNK		UNK
माँग		0		0
की		yA		yA
कि		UNK		UNK
घटना		0		0
की		UNK		UNK
जाँच		0		0
दिल्ली		0		0
पुलिस		0		0
के		UNK		UNK
बजाय		UNK		UNK
सीबीआई		0		0
से		UNK		UNK
कराई		yA		yA
जाए		eM		eM
और		UNK		UNK
गिलानी		0		0
की		UNK		UNK
सुरक्षा		0		0
की		UNK		UNK
जिम्मेदारी		0		0
राजस्थान		0		0
पुलिस		0		0
को		UNK		UNK
सौंपी		yA		yA
जाए		eM		eM
।		UNK		UNK
खंडपीठ		0		0
ने		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
को		UNK		UNK
निर्देश		0		0
दिया		yA		yA
कि		UNK		UNK
गिलानी		0		0
को		UNK		UNK
उपयुक्त		UNK		UNK
सुरक्षा		0		0
दी		yA		yA
जाए		eM		eM
और		UNK		UNK
सीबीआई		0		0
से		UNK		UNK
जाँच		0		0
के		UNK		UNK
लिए		UNK		UNK
हाईकोर्ट		0		0
या		UNK		UNK
उपयुक्त		UNK		UNK
पीठ		0		0
के		UNK		UNK
पास		UNK		UNK
जाने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
कहा		yA		yA
।		UNK		UNK
अदालत		0		0
ने		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
के		UNK		UNK
वकील		0		0
से		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वह		0		0
पुलिस		0		0
आयुक्त		0		0
से		UNK		UNK
इस		UNK		UNK
संबंध		0		0
में		UNK		UNK
पता		0		0
करें		eM		eM
कि		UNK		UNK
अगर		UNK		UNK
गिलानी		0		0
की		UNK		UNK
सुरक्षा		0		0
राजस्थान		0		0
पुलिस		0		0
को		UNK		UNK
सौंपी		yA		yA
जाती		wA		wA
है		hE		hE
तो		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
को		UNK		UNK
एतराज		0		0
तो		UNK		UNK
नहीं		UNK		UNK
होगा		gA		gA
।		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
के		UNK		UNK
वकील		0		0
गोपाल		0		0
सुब्रह्मण्यम		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वह		0		0
इस		UNK		UNK
संबंध		0		0
में		UNK		UNK
आयुक्त		0		0
डॉ.		0		0
के.		0		0
के.		0		0
पॉल		0		0
से		UNK		UNK
बात		0		0
करेंगे		gA		gA
।		UNK		UNK
पुलिस		0		0
आयुक्त		0		0
अभी		UNK		UNK
यह		0		0
तय		UNK		UNK
नहीं		UNK		UNK
कर		0		0
पाए		yA		yA
हैं		hE		hE
कि		UNK		UNK
अदालत		0		0
को		UNK		UNK
इस		UNK		UNK
संबंध		0		0
में		UNK		UNK
क्या		UNK		UNK
जवाब		0		0
दिया		yA		yA
जाए		eM		eM
कि		UNK		UNK
वह		0		0
राजस्थान		0		0
पुलिस		0		0
से		UNK		UNK
सुरक्षा		0		0
व्यवस्था		0		0
कराने		nA		nA
पर		UNK		UNK
सहमत		UNK		UNK
है		hE		hE
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
गिलानी		0		0
ने		UNK		UNK
अपने		0		0
ऊपर		UNK		UNK
हुए		yA		yA
हमले		0		0
में		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
का		UNK		UNK
हाथ		0		0
बताया		yA		yA
था		WA		WA
।		UNK		UNK
अदालत		0		0
ने		UNK		UNK
आज		0		0
अपने		0		0
आदेश		0		0
में		UNK		UNK
मीडिया		0		0
को		UNK		UNK
भी		UNK		UNK
आड़े		UNK		UNK
हाथों		0		0
लेते		wA		wA
हुए		yA		yA
कहा		yA		yA
कि		UNK		UNK
उसने		ne		ne
इस		UNK		UNK
मामले		0		0
में		UNK		UNK
सही		UNK		UNK
व		UNK		UNK
तथ्यात्मक		UNK		UNK
रिपोर्टिंग		0		0
नहीं		UNK		UNK
की		yA		yA
है		hE		hE
।		UNK		UNK
गिलानी		0		0
को		UNK		UNK
8		0		0
फरवरी		0		0
को		UNK		UNK
राजधानी		0		0
के		UNK		UNK
बसंत		0		UNK
एंक्लेव		0		0
इलाके		0		0
में		UNK		UNK
कुछ		UNK		UNK
अज्ञात		UNK		UNK
लोगों		0		0
ने		UNK		UNK
गोली		0		0
मार		0		0
कर		0		0
घायल		UNK		UNK
कर		0		0
दिया		yA		yA
था		WA		WA
।		UNK		UNK
अखिल		0		UNK
भारतीय		0		UNK
आयुर्विज्ञान		0		0
संस्थान		0		0
से		UNK		UNK
गिलानी		0		0
को		UNK		UNK
2		UNK		UNK
दिन		0		0
पूर्व		UNK		UNK
छुट्टी		0		0
मिल		0		0
चुकी		yA		yA
है		hE		hE
।		UNK		UNK
इसके		ke		ke
बाद		UNK		UNK
से		UNK		UNK
वह		0		0
नंदिता		0		0
हक्सर		0		0
के		UNK		UNK
ही		UNK		UNK
घर		0		0
पर		UNK		UNK
रह		0		0
रहे		yA		yA
हैं		hE		hE
।		UNK		UNK
NULL		UNK		UNK
उल्लेखनीय		UNK		UNK
है		hE		hE
कि		UNK		UNK
13		0		0
दिसंबर		0		0
2001		0		0
को		UNK		UNK
संसद		0		0
पर		UNK		UNK
आतंकवादी		UNK		UNK
हमले		0		0
की		UNK		UNK
घटना		0		0
के		UNK		UNK
मामले		0		0
में		UNK		UNK
दिल्ली		0		0
हाई		0		UNK
कोर्ट		0		0
ने		UNK		UNK
गिलानी		0		0
और		UNK		UNK
नवजोत		0		0
सिद्धू		0		0
उर्फ		UNK		UNK
अफशां		0		0
गुरु		0		0
को		UNK		UNK
बरी		UNK		UNK
कर		0		0
दिया		yA		yA
था		WA		WA
।		UNK		UNK
मोहम्मद		0		0
अफजल		0		0
और		UNK		UNK
शौकत		0		0
हुसैन		0		0
गुरु		0		0
को		UNK		UNK
मृत्युदंड		0		0
की		UNK		UNK
सजा		0		0
दी		yA		yA
थी		WA		WA
।		UNK		UNK
दोनों		UNK		UNK
अभियुक्तों		0		0
ने		UNK		UNK
सजा		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
सुप्रीम		0		0
कोर्ट		0		0
में		UNK		UNK
अपील		0		0
की		yA		yA
थी		WA		WA
।		UNK		UNK
बरी		UNK		UNK
किए		yA		yA
गए		yA1		yA1
अभियुक्तों		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
दिल्ली		0		0
पुलिस		0		0
ने		UNK		UNK
अपील		0		0
की		yA		yA
है		hE		hE
।		UNK		UNK
वित्त		0		0
वर्ष		0		0
2006		0		0
-		UNK		UNK
07		0		0
के		UNK		UNK
बजट		0		0
में		UNK		UNK
स्टील		0		0
क्षेत्र		0		0
के		UNK		UNK
शुल्क		0		0
ढाँचे		0		0
में		UNK		UNK
व्यापक		UNK		UNK
बदलाव		0		0
किए		yA		yA
जाने		nA		nA
का		UNK		UNK
असर		0		0
घरेलू		UNK		UNK
बाजार		0		0
में		UNK		UNK
इस्पात		0		0
की		UNK		UNK
कीमतों		0		0
में		UNK		UNK
बढ़ोतरी		0		0
के		UNK		UNK
रूप		UNK		UNK
में		UNK		UNK
सामने		UNK		UNK
आएगा		gA		gA
।		UNK		UNK
जिंदल		0		0
स्टील		0		0
के		UNK		UNK
प्रबंध		0		0
निदेशक		0		0
व		UNK		UNK
सांसद		0		0
नवीन		0		0
जिंदल		0		0
ने		UNK		UNK
'		UNK		UNK
अमर		0		0
उजाला		0		0
'		UNK		UNK
को		UNK		UNK
बताया		yA		yA
कि		UNK		UNK
स्क्रैप		0		0
पर		UNK		UNK
पाँच		UNK		UNK
फीसदी		0		0
ड्यूटी		0		0
लगाए		yA		yA
जाने		nA		nA
से		UNK		UNK
इसके		kA		ke
बढ़ते		wA		UNK
आयात		0		0
पर		UNK		UNK
लगाम		0		0
लगाने		nA		nA
में		UNK		UNK
मदद		0		0
मिलेगी		gA		gA
,		UNK		UNK
जिससे		se		se
घरेलू		UNK		UNK
स्पॉन्ज		0		UNK
आयरन		0		0
उद्योग		0		0
को		UNK		UNK
सीधा		UNK		0
लाभ		0		0
होगा		gA		gA
।		UNK		UNK
बजट		0		0
-		UNK		UNK
06		0		0
पेश		UNK		UNK
करते		wA		wA
हुए		yA		yA
वित्त		0		0
मंत्री		0		0
पी.		0		0
चिदंबरम्		0		0
ने		UNK		UNK
सभी		UNK		UNK
ग़ैर		UNK		UNK
-		UNK		UNK
कृषि		0		0
उत्पादों		0		0
पर		UNK		UNK
सीमा		0		0
शुल्क		0		0
की		UNK		UNK
उच्च		UNK		UNK
दर		0		0
को		UNK		UNK
15		UNK		UNK
से		UNK		UNK
घटाकर		kara		kara
12.5		UNK		UNK
फीसदी		0		0
करने		nA		nA
की		UNK		UNK
घोषणा		0		0
की		yA		yA
।		UNK		UNK
इसके		ke		ke
साथ		UNK		UNK
ही		UNK		UNK
वित्त		0		0
मंत्री		0		0
ने		UNK		UNK
अलॉय		0		0
स्टील		0		0
पर		UNK		UNK
सीमा		0		0
शुल्क		0		0
10		UNK		UNK
से		UNK		UNK
घटाकर		kara		kara
7.5		UNK		UNK
फीसदी		0		0
करने		nA		nA
और		UNK		UNK
स्क्रैप		0		0
पर		UNK		UNK
पाँच		UNK		UNK
फीसदी		0		0
शुल्क		0		0
लगाने		nA		nA
की		UNK		UNK
भी		UNK		UNK
घोषणा		0		0
की		yA		yA
।		UNK		UNK
घरेलू		UNK		UNK
बाजार		0		0
में		UNK		UNK
स्टील		0		0
के		UNK		UNK
दामों		0		0
में		UNK		UNK
दर्ज		UNK		UNK
की		yA		yA
जा		0		0
रही		yA		yA
तेजी		0		0
पर		UNK		UNK
लगाम		0		0
लगाने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
चिदंबरम्		0		0
ने		UNK		UNK
पिछले		UNK		UNK
बजट		0		0
में		UNK		UNK
स्क्रैप		0		0
पर		UNK		UNK
लागू		UNK		UNK
ड्यूटी		0		0
को		UNK		UNK
पूरी		UNK		UNK
तरह		0		0
समाप्त		UNK		UNK
कर		0		0
दिया		yA		yA
था		WA		WA
।		UNK		UNK
जिंदल		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
देश		0		0
में		UNK		UNK
इंफ्रास्ट्रक्चर		0		0
क्षेत्र		0		0
जैसे		UNK		UNK
-		UNK		UNK
बंदरगाह		0		0
,		UNK		UNK
NULL		UNK		UNK
सड़क		0		0
,		UNK		UNK
भवन		0		0
निर्माण		0		0
आदि		UNK		UNK
पर		UNK		UNK
खासा		UNK		UNK
ध्यान		0		0
दिया		yA		yA
जा		0		0
रहा		yA		yA
है		hE		hE
।		UNK		UNK
इस		UNK		UNK
स्थिति		0		0
में		UNK		UNK
आने		nA		nA
वाले		UNK		UNK
समय		0		0
में		UNK		UNK
स्टील		0		0
की		UNK		UNK
घरेलू		UNK		UNK
माँग		0		0
में		UNK		UNK
खासी		UNK		UNK
बढ़ोतरी		0		0
होने		nA		nA
की		UNK		UNK
उम्मीद		0		0
है		hE		hE
।		UNK		UNK
वैसे		UNK		UNK
भी		UNK		UNK
मौजूदा		UNK		UNK
समय		0		0
में		UNK		UNK
देश		0		0
में		UNK		UNK
स्टील		0		0
की		UNK		UNK
प्रति		UNK		UNK
व्यक्ति		0		0
खपत		0		0
विकसित		UNK		UNK
देशों		0		0
की		UNK		UNK
तुलना		UNK		0
में		UNK		UNK
बेहद		UNK		UNK
कम		UNK		UNK
है		hE		hE
।		UNK		UNK
इन		UNK		UNK
परिस्थितियों		0		0
में		UNK		UNK
आने		nA		nA
वाले		UNK		UNK
समय		0		0
में		UNK		UNK
घरेलू		UNK		UNK
बाजार		0		0
में		UNK		UNK
स्टील		0		0
के		UNK		UNK
दामों		0		0
में		UNK		UNK
मजबूती		0		0
का		UNK		UNK
रुख		0		0
बनने		nA		nA
की		UNK		UNK
उम्मीद		0		0
है		hE		hE
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		UNK
है		hE		hE
कि		UNK		UNK
पिछले		UNK		UNK
कुछ		UNK		UNK
माह		0		0
से		UNK		UNK
स्टील		0		0
के		UNK		UNK
दामों		0		0
में		UNK		UNK
लगातार		UNK		UNK
गिरावट		0		0
का		UNK		UNK
रुख		0		0
बना		yA		yA
हुआ		yA		yA
है		hE		hE
।		UNK		UNK
बजट		0		0
के		UNK		UNK
अन्य		UNK		UNK
प्रावधानों		0		0
पर		UNK		UNK
प्रतिक्रिया		0		0
में		UNK		UNK
जिंदल		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
इस		UNK		UNK
बार		0		0
के		UNK		UNK
बजट		0		0
में		UNK		UNK
वित्त		0		0
मंत्री		0		0
पी.		0		0
चिदंबरम्		0		0
ने		UNK		UNK
ग्रामीण		UNK		UNK
इलाकों		0		0
समेत		UNK		UNK
समाज		0		0
के		UNK		UNK
सभी		UNK		UNK
वर्गों		0		0
के		UNK		UNK
हितों		0		0
का		UNK		UNK
ध्यान		0		0
रखा		yA		yA
है		hE		hE
।		UNK		UNK
यूपीए		0		0
सरकार		0		0
की		UNK		UNK
नीतियों		0		0
का		UNK		UNK
ही		UNK		UNK
नतीजा		0		0
है		hE		hE
कि		UNK		UNK
चालू		UNK		UNK
वित्त		0		0
वर्ष		0		0
के		UNK		UNK
दौरान		UNK		UNK
आर्थिक		UNK		UNK
विकास		0		0
दर		0		0
8.1		UNK		UNK
फीसदी		0		0
रहने		nA		nA
की		UNK		UNK
उम्मीद		0		0
है		hE		hE
और		UNK		UNK
आने		nA		nA
वाले		UNK		UNK
समय		0		0
में		UNK		UNK
यह		0		0
बढ़कर		kara		kara
10		UNK		UNK
फीसदी		0		0
पर		UNK		UNK
पहुँचने		nA		nA
की		UNK		UNK
संभावना		0		0
है		hE		hE
।		UNK		UNK
कुछ		UNK		UNK
राज्यों		0		0
में		UNK		UNK
हिंदुओं		0		0
को		UNK		UNK
अल्पसंख्यक		0		0
का		UNK		UNK
दर्जा		0		0
देने		nA		nA
