Word		Original_feature		Predicted_feature
उन		o		o
धर्मों		o		o
के		d		d
लोग		d		d
भी		UNK		UNK
अल्पसंख्यक		o		o
का		d		d
लाभ		d		d
ले		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
जो		d		d
सही		o		o
मायने		o		o
में		UNK		UNK
उस		o		o
राज्य		o		o
में		UNK		UNK
बहुसंख्यक		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
राष्ट्रीय		d		o
महिला		d		d
आयोग		o		o
ने		UNK		UNK
भारतीय		d		o
वायु		d		d
सेना		o		o
की		o		d
बर्खास्त		o		d
फ्लाइंग		d		d
ऑफिसर		o		d
अंजलि		d		d
गुप्ता		o		o
की		o		o
शिकायत		o		o
को		UNK		UNK
गंभीरता		o		o
से		UNK		UNK
लिया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आयोग		o		o
ने		UNK		UNK
वायु		d		d
सेना		o		o
से		UNK		UNK
पूछा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
क्या		UNK		UNK
सैन्य		o		o
अदालत		o		o
ने		UNK		UNK
कार्य		d		d
-		UNK		UNK
स्थल		o		o
पर		UNK		UNK
यौन		d		o
उत्पीड़न		o		o
की		o		o
जाँच		o		o
के		UNK		UNK
दौरान		d		d
सुप्रीम		d		d
कोर्ट		o		o
द्वारा		UNK		UNK
विशाखा		d		d
मामले		o		o
में		UNK		UNK
दिए		UNK		UNK
दिशा		d		d
निर्देशों		o		o
का		d		d
पालन		d		d
किया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
आयोग		o		o
ने		UNK		UNK
यह		d		d
भी		UNK		UNK
पूछा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
क्या		UNK		UNK
सेना		o		o
ने		UNK		UNK
इस		o		o
तरह		o		o
की		d		o
शिकायतों		o		o
के		UNK		UNK
लिए		UNK		UNK
किसी		o		o
प्रकोष्ठ		o		o
का		d		d
गठन		d		d
किया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
आयोग		o		o
ने		UNK		UNK
वायु		d		d
सेना		o		o
से		UNK		UNK
१५		d		d
फरवरी		d		d
२००६		o		o
तक		UNK		UNK
अंजलि		d		d
मामले		o		o
में		UNK		UNK
की		UNK		o
जाँच		o		o
की		d		d
रिपोर्ट		d		d
भी		UNK		UNK
मांगी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
गुप्ता		o		o
ने		UNK		UNK
१६		d		d
जनवरी		o		o
को		UNK		UNK
आयोग		o		o
से		UNK		UNK
अपनी		o		o
बर्खास्तगी		o		o
के		o		o
मामले		o		o
में		UNK		UNK
फिर		UNK		UNK
से		UNK		UNK
जाँच		o		o
की		d		d
गुहार		d		d
लगाई		UNK		UNK
थी		UNK		UNK
।		UNK		UNK
उसकी		o		o
माँग		d		d
थी		UNK		UNK
कि		UNK		UNK
उसके		o		o
द्वारा		UNK		UNK
अपने		o		o
वरिष्ठ		o		o
अधिकारियों		o		o
पर		UNK		UNK
लगाए		UNK		UNK
गए		UNK		UNK
यौन		d		d
उत्पीड़न		o		o
के		o		o
आरोप		o		o
की		d		d
जाँच		d		d
सुप्रीम		d		d
कोर्ट		o		o
द्वारा		UNK		UNK
तय		UNK		UNK
दिशा		d		d
निर्देशों		o		o
के		UNK		UNK
तहत		UNK		UNK
की		UNK		UNK
जाए		UNK		UNK
।		UNK		UNK
अंजलि		o		o
ने		UNK		UNK
अपने		o		o
वरिष्ठ		o		o
अधिकारियों		o		o
पर		UNK		UNK
यौन		d		o
उत्पीड़न		o		o
का		d		d
आरोप		d		d
लगाया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
जबकि		UNK		UNK
सैन्य		o		o
अदालत		o		o
ने		UNK		UNK
अंजलि		o		o
को		UNK		UNK
भ्रष्टाचार		o		o
और		UNK		UNK
वरिष्ठ		o		o
अधिकारियों		o		o
का		d		d
आदेश		d		d
नहीं		UNK		UNK
मानने		o		o
के		o		o
आरोप		o		o
में		UNK		UNK
दोषी		UNK		UNK
पाया		UNK		UNK
था		UNK		UNK
और		UNK		UNK
जनरल		o		o
कोर्टमार्शल		o		o
के		UNK		UNK
बाद		d		d
उसे		o		o
सेवा		o		o
से		UNK		UNK
बर्खास्त		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
आयोग		o		o
में		UNK		UNK
की		UNK		o
अपनी		o		o
शिकायत		o		o
में		UNK		UNK
गुप्ता		o		o
ने		UNK		UNK
कहा		UNK		UNK
था		UNK		UNK
कि		UNK		UNK
जब		d		d
वह		d		d
बेंगलोर		o		o
में		UNK		UNK
नियुक्त		UNK		UNK
थी		UNK		UNK
तब		d		d
कुछ		UNK		UNK
वरिष्ठ		o		o
अधिकारियों		o		o
ने		UNK		UNK
उसका		o		o
यौन		d		d
उत्पीड़न		d		d
किया		UNK		UNK
,		UNK		UNK
लेकिन		UNK		UNK
उन		o		o
पर		UNK		UNK
तो		UNK		UNK
कोई		d		d
कार्रवाई		d		d
नहीं		UNK		UNK
हुई		UNK		UNK
अलबत्ता		UNK		d
उसे		o		o
जरूर		UNK		UNK
बर्खास्त		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
उसने		o		o
यह		d		d
भी		UNK		UNK
आरोप		d		d
लगाया		UNK		UNK
कि		UNK		UNK
सैन्य		o		o
अदालत		o		o
ने		UNK		UNK
कार्य		d		d
-		UNK		UNK
स्थल		o		o
पर		UNK		UNK
यौन		d		o
उत्पीड़न		o		o
की		o		o
जाँच		o		o
के		UNK		UNK
दौरान		d		d
सुप्रीम		d		d
कोर्ट		o		o
द्वारा		UNK		UNK
विशाखा		d		d
मामले		o		o
में		UNK		UNK
दिए		UNK		UNK
दिशा		d		d
-		UNK		UNK
निर्देशों		o		o
का		d		d
पालन		d		d
नहीं		UNK		UNK
किया		UNK		UNK
।		UNK		UNK
अंजलि		d		d
कर्नाटक		d		d
राज्य		d		d
महिला		d		d
आयोग		o		o
में		UNK		UNK
भी		UNK		UNK
अपनी		o		o
शिकायत		d		d
दर्ज		UNK		UNK
करा		UNK		UNK
चुकी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
बिहार		o		o
में		UNK		UNK
13		d		d
नवंबर		o		o
को		UNK		UNK
होने		o		o
वाले		o		o
तीसरे		o		o
चरण		o		o
के		o		o
चुनाव		o		o
के		UNK		UNK
मद्देनज़र		UNK		UNK
माओवादी		o		o
छापामारों		o		o
की		o		o
धमकियों		o		o
को		UNK		UNK
देखते		UNK		UNK
हुए		UNK		UNK
नेपाल		o		o
,		UNK		UNK
पश्चिम		d		d
बंगाल		o		o
और		UNK		UNK
उत्तर		d		d
प्रदेश		o		o
से		UNK		UNK
लगी		UNK		UNK
सीमाओं		o		o
को		UNK		UNK
सील		d		d
करने		o		o
का		d		d
आदेश		d		d
दिया		UNK		UNK
गया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
बिहार		d		d
विधानसभा		o		o
के		o		o
दो		any		any
चरणों		o		o
के		d		o
चुनाव		d		d
शांतिपूर्ण		o		o
ढंग		o		o
से		UNK		UNK
सम्पन्न		UNK		UNK
होने		o		o
से		UNK		UNK
उत्साहित		o		o
मुख्य		o		o
चुनाव		d		d
आयुक्त		o		o
बी.		d		d
बी.		d		d
टंडन		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
तीसरे		o		o
चरण		o		o
के		o		o
चुनाव		o		o
के		UNK		o
दरम्यान		d		d
आयोग		d		d
सुरक्षा		o		o
की		d		d
कड़ी		d		d
व्यवस्था		d		d
करेगा		UNK		UNK
।		UNK		UNK
तीसरे		o		o
चरण		o		o
के		o		o
मतदान		o		o
के		UNK		UNK
दौरान		d		d
नेपाल		o		o
से		UNK		UNK
सटे		UNK		UNK
विधानसभा		d		d
क्षेत्रों		o		o
में		UNK		UNK
बड़े		o		o
पैमाने		o		o
पर		UNK		UNK
हिंसा		o		o
की		d		d
आंशका		d		d
जताई		UNK		UNK
जा		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यह		d		d
प्रशासन		d		o
और		UNK		UNK
आयोग		d		d
दोनों		o		o
के		UNK		UNK
लिए		UNK		UNK
चुनौती		d		UNK
है		UNK		UNK
।		UNK		UNK
राज्य		o		o
के		o		o
गृह		d		d
विभाग		o		o
के		o		o
सूत्रों		o		o
ने		UNK		UNK
कहा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
खुफिया		d		d
विभाग		o		o
ने		UNK		UNK
नेपाली		o		o
माओवादी		o		o
विद्रोहियों		o		o
के		o		o
समर्थन		o		o
से		UNK		UNK
इन		o		o
क्षेत्रों		o		o
में		UNK		UNK
तीसरे		o		o
चरण		o		o
के		o		o
मतदान		o		o
के		UNK		UNK
दौरान		d		d
भारी		o		o
हिंसा		o		o
की		d		d
आशंका		d		d
जताई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
अधिकारियों		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
कुछ		UNK		UNK
ही		UNK		UNK
महीने		d		d
पहले		d		d
माओवादियों		o		o
ने		UNK		UNK
नेपाल		d		d
सीमा		o		o
से		UNK		UNK
लगे		UNK		UNK
मधुबन		d		d
ब्लॉक		o		o
के		UNK		UNK
अंतर्गत		UNK		UNK
आने		o		o
वाले		o		o
पुलिस		d		d
स्टेशन		o		o
,		UNK		UNK
बैंक		o		o
और		UNK		UNK
सरकारी		o		o
कार्यालयों		o		o
पर		UNK		UNK
हमले		d		d
किए		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
इन		o		o
हमलों		o		o
में		UNK		UNK
पुलिस		o		o
के		d		o
कई		UNK		UNK
जवान		d		d
मारे		UNK		UNK
गए		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
यहाँ		o		o
के		o		o
माओवादी		o		o
छापामारों		o		o
को		UNK		UNK
नेपाल		o		o
के		o		o
माओवादी		o		o
विद्रोहियों		o		o
से		UNK		UNK
हर		UNK		UNK
संभव		d		UNK
सहायता		d		d
मिलने		o		o
की		d		d
भी		UNK		UNK
खबर		d		d
है		UNK		UNK
।		UNK		UNK
अधिकारियों		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
हिंसा		o		o
की		o		o
घटना		o		o
को		UNK		UNK
अंजाम		d		d
देने		o		o
के		UNK		UNK
बाद		d		d
ये		d		d
छापामार		d		d
सीमा		d		d
पार		d		d
कर		UNK		UNK
नेपाल		d		d
भाग		UNK		UNK
जाते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
तीसरे		o		o
चरण		o		o
में		UNK		UNK
72		any		any
विधान		d		d
सभा		d		d
क्षेत्रों		o		o
में		UNK		UNK
चुनाव		d		d
कराए		UNK		UNK
जाएँगे		UNK		UNK
।		UNK		UNK
इनमें		o		o
से		UNK		UNK
आधे		d		o
क्षेत्र		d		d
पूर्वी		d		o
और		UNK		UNK
पश्चिमी		d		o
चंपारण		d		o
,		UNK		UNK
सीतामढ़ी		d		o
और		UNK		UNK
मधुबनी		d		d
जिले		o		o
के		d		d
सीमावर्ती		d		d
क्षेत्र		d		UNK
हैं		UNK		UNK
।		UNK		UNK
गृह		d		d
सचिव		d		d
एच.		d		d
आर.		d		d
सिरोही		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
अति		UNK		UNK
संवेदनशील		o		o
क्षेत्रों		o		o
में		UNK		UNK
एनएसजी		o		o
के		d		d
जवान		d		d
तैनात		UNK		UNK
किए		UNK		UNK
जाएँगे		UNK		UNK
।		UNK		UNK
कहते		UNK		UNK
हैं		UNK		UNK
मोहब्बत		o		o
और		UNK		UNK
जंग		o		o
में		UNK		UNK
सब		UNK		d
कुछ		d		UNK
जायज		UNK		UNK
है		UNK		UNK
।		UNK		UNK
और		UNK		UNK
मामला		d		d
जब		d		d
देश		o		o
के		o		o
सबसे		UNK		UNK
बड़े		o		o
औद्योगिक		o		o
साम्राज्य		o		o
का		d		d
हो		UNK		UNK
तो		UNK		UNK
यह		d		d
देखना		d		d
दिलचस्प		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
आखिर		UNK		UNK
सुलह		o		o
के		UNK		UNK
बाद		d		d
दोनों		o		any
अंबानी		d		o
भाईयों		o		o
के		o		o
हिस्से		o		o
में		UNK		UNK
क्या		UNK		UNK
आया		UNK		UNK
।		UNK		UNK
बेशक़		UNK		UNK
,		UNK		UNK
माँ		o		d
कोकिलाबेन		o		o
के		UNK		UNK
लिए		UNK		UNK
मुकेश		d		d
और		UNK		UNK
अनिल		d		d
बराबर		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
लेकिन		UNK		UNK
,		UNK		UNK
कम		UNK		UNK
से		UNK		UNK
कम		UNK		UNK
एक		any		any
मामले		o		o
में		UNK		UNK
अनिल		d		d
मुकेश		o		o
को		UNK		UNK
झुकाने		o		o
में		UNK		UNK
क़ामयाब		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
यह		d		d
वही		d		d
आनंद		d		d
जैन		d		d
हैं		UNK		UNK
,		UNK		UNK
जिनकी		o		o
मौजदूगी		d		o
अनिल		o		o
को		UNK		UNK
बराबर		UNK		UNK
खटकती		UNK		UNK
रही		UNK		UNK
और		UNK		UNK
इसे		o		o
सार्वजनिक		UNK		UNK
करने		o		o
से		UNK		UNK
भी		UNK		UNK
उन्होंने		o		o
गुरेज़		d		d
नहीं		UNK		UNK
किया		UNK		UNK
।		UNK		UNK
तो		UNK		UNK
दूसरी		d		d
ओर		d		d
आनंद		d		d
जैन		o		o
को		UNK		UNK
बचाने		o		o
में		UNK		UNK
नाक़ामयाब		UNK		UNK
रहे		UNK		UNK
मुकेश		d		d
अपने		o		o
इस		o		o
मित्र		o		o
की		o		o
बेटी		o		o
की		o		o
शादी		o		o
में		UNK		UNK
शामिल		UNK		UNK
होने		o		o
के		UNK		UNK
लिए		UNK		UNK
गोवा		d		d
रवाना		UNK		UNK
हो		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
समझौते		o		o
की		d		d
क़ीमत		d		d
बने		UNK		UNK
आनंद		d		d
जैन		d		d
प्रतिक्रिया		o		o
के		UNK		UNK
लिए		UNK		UNK
उपलब्ध		UNK		UNK
नहीं		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
वह		d		d
गोवा		o		o
में		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
वहाँ		d		d
उनकी		o		o
बेटी		o		o
की		d		d
शादी		d		d
है		UNK		UNK
।		UNK		UNK
आनंद		d		d
जैन		d		d
आईपीसीएल		o		o
के		o		o
बोर्ड		d		d
ऑफ		UNK		UNK
डायरेक्टर		o		o
में		UNK		UNK
रिलायंस		d		d
इंडस्ट्रीज		o		o
के		d		d
प्रतिनिधि		d		d
थे		UNK		UNK
।		UNK		UNK
लेकिन		UNK		UNK
,		UNK		UNK
उन्हें		o		o
आईपीसीएल		d		d
बोर्ड		o		o
से		UNK		UNK
आज		d		d
हटा		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
वह		d		d
भी		UNK		UNK
तब		d		d
NULL		UNK		UNK
जब		d		d
बंटवारे		o		o
में		UNK		UNK
पेट्रो		d		d
केमिकल्स		d		d
कंपनी		d		d
मुकेश		d		d
अंबानी		o		o
के		o		d
हिस्से		o		d
आई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
दरअसल		UNK		UNK
मुकेश		d		o
और		UNK		UNK
अनिल		d		d
अंबानी		o		o
के		o		o
रिश्ते		o		o
में		UNK		UNK
आनंद		d		d
जैन		d		d
फाँस		d		d
बन		UNK		UNK
गए		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
आईपीसीएल		o		o
के		d		o
उपाध्यक्ष		d		d
रहे		UNK		UNK
अनिल		o		o
ने		UNK		UNK
इस		o		o
साल		o		o
के		o		o
शुरू		o		o
में		UNK		UNK
आनंद		o		o
पर		UNK		UNK
हमले		d		d
शुरू		d		d
किए		UNK		UNK
।		UNK		UNK
अनिल		o		o
ने		UNK		UNK
जैन		o		o
पर		UNK		UNK
परिवार		o		o
को		UNK		UNK
बाँटने		o		o
की		d		d
साजिश		d		d
रचने		o		o
का		d		d
आरोप		d		d
लगाया		UNK		UNK
लेकिन		UNK		UNK
,		UNK		UNK
मुकेश		d		d
खेमा		d		d
लगातार		UNK		UNK
उनका		o		o
बचाव		d		d
करता		UNK		UNK
रहा		UNK		UNK
।		UNK		UNK
आनंद		d		d
जैन		o		o
को		UNK		UNK
लेकर		UNK		UNK
अनिल		o		o
की		o		o
कड़वाहट		o		o
का		d		d
अंदाजा		d		d
उस		o		o
पत्र		o		o
से		UNK		UNK
लगाया		UNK		UNK
जा		UNK		UNK
सकता		UNK		UNK
है		UNK		UNK
जो		d		d
उन्होंने		o		o
जनवरी		o		o
में		UNK		UNK
अपने		o		o
बड़े		o		o
भाई		o		o
को		UNK		UNK
लिखा		UNK		UNK
था		UNK		UNK
।		UNK		UNK
अनिल		o		o
ने		UNK		UNK
इसमें		o		o
लिखा		UNK		UNK
,		UNK		UNK
जैन		o		o
के		UNK		UNK
साथ		d		d
आईपीसीएल		o		o
में		UNK		UNK
बने		UNK		UNK
रहना		d		d
मेरे		o		o
सम्मान		o		o
के		UNK		UNK
खिलाफ		UNK		UNK
है		UNK		UNK
।		UNK		UNK
जैन		o		o
को		UNK		UNK
कलयुग		o		o
का		d		d
शकुनी		d		d
बताते		UNK		UNK
हुए		UNK		UNK
अनिल		o		o
ने		UNK		UNK
मुकेश		o		o
को		UNK		UNK
पिता		o		UNK
धीरू		d		d
भाई		d		d
अंबानी		o		o
की		d		o
सीख		d		d
याद		d		d
दिलाई		UNK		UNK
कि		UNK		UNK
-		UNK		UNK
चमचे		o		o
,		UNK		UNK
चेला		o		o
और		UNK		UNK
चाटुकारों		o		o
से		UNK		UNK
बचके		UNK		UNK
रहो		UNK		UNK
।		UNK		UNK
अनिल		o		o
ने		UNK		UNK
जैन		o		o
के		o		o
तौर		d		UNK
तरीकों		o		o
पर		UNK		UNK
आपत्ति		d		d
जताते		UNK		UNK
हुए		UNK		UNK
आरोप		d		d
लगाया		UNK		UNK
था		UNK		UNK
कि		UNK		UNK
वजह		o		o
से		UNK		UNK
रिलायंस		d		d
समूह		o		o
की		o		o
प्रतिष्ठा		o		o
पर		UNK		UNK
आँच		d		d
आई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
अनिल		d		d
अंबानी		o		o
ने		UNK		UNK
आनंद		d		d
जैन		o		o
पर		UNK		UNK
उनकी		o		o
चरित्र		d		o
हत्या		o		o
तक		UNK		UNK
का		d		d
आरोप		d		d
लगाया		UNK		UNK
।		UNK		UNK
बात		d		d
इतनी		UNK		o
बढ़ी		UNK		UNK
कि		UNK		UNK
अनिल		o		o
ने		UNK		UNK
आखिर		o		o
में		UNK		UNK
अपने		o		o
बड़े		o		o
भाई		o		o
को		UNK		UNK
लिख		UNK		UNK
डाला		UNK		UNK
,		UNK		UNK
'		UNK		UNK
मुझे		o		o
चुनें		UNK		UNK
या		UNK		UNK
अपने		o		o
मित्र		o		o
को		UNK		UNK
NULL		UNK		UNK
इसके		o		o
बावजूद		UNK		UNK
मुकेश		d		d
खेमे		o		o
का		d		d
रुख		d		d
ठंडा		UNK		UNK
रहा		UNK		UNK
।		UNK		UNK
आखिरकार		UNK		d
अनिल		o		o
ने		UNK		UNK
आईपीसीएल		d		d
बोर्ड		o		o
से		UNK		UNK
इस्तीफा		d		d
दे		UNK		UNK
दिया		UNK		UNK
।		UNK		UNK
बहरहाल		UNK		UNK
,		UNK		UNK
इस		o		o
जंग		o		o
में		UNK		UNK
एक		any		any
तरह		o		o
से		UNK		UNK
अनिल		d		d
विजयी		UNK		d
साबित		UNK		UNK
हुए		UNK		UNK
।		UNK		UNK
भाइयों		o		o
के		o		o
झगड़े		o		o
में		UNK		UNK
आनंद		d		d
जैन		o		o
को		UNK		UNK
आईपीसीएल		d		d
बोर्ड		o		o
से		UNK		UNK
जाना		UNK		UNK
पड़ा		UNK		UNK
।		UNK		UNK
मुकेश		d		d
अपनी		o		o
पत्नी		o		d
नीता		o		o
के		UNK		UNK
साथ		d		d
आनंद		d		d
जैन		o		o
की		o		o
बेटी		o		o
की		o		o
शादी		o		o
में		UNK		UNK
शामिल		UNK		UNK
होंगे		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
के		UNK		UNK
मुताबिक		UNK		UNK
मुकेश		d		d
चार		any		any
दिन		o		o
तक		UNK		UNK
चलने		o		o
वाले		o		o
विवाह		d		d
समारोह		o		o
के		UNK		UNK
दौरान		d		d
गोवा		o		o
में		UNK		UNK
ही		UNK		UNK
रहेंगे		UNK		UNK
।		UNK		UNK
भाजपा		o		o
के		o		o
राष्ट्रीय		o		o
उपाध्यक्ष		o		o
और		UNK		UNK
झारखंड		o		o
के		o		o
पूर्व		o		o
मुख्यमंत्री		o		o
बाबू		d		d
लाल		d		d
मरांडी		o		o
ने		UNK		UNK
बृहस्पतिवार		o		o
को		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
वह		d		d
पार्टी		d		d
अध्यक्ष		d		d
लाल		d		d
कृष्ण		d		d
आडवाणी		o		o
से		UNK		UNK
तब		d		d
मिलेंगे		UNK		UNK
जब		d		d
उन्हें		o		o
बुलाया		UNK		UNK
जाएगा		UNK		UNK
।		UNK		UNK
झारखंड		o		o
में		UNK		UNK
यदुनाथ		d		d
पांडेय		o		o
को		UNK		UNK
प्रदेश		d		d
अध्यक्ष		d		d
बनाए		UNK		UNK
जाने		o		o
से		UNK		UNK
नाराज		UNK		d
चल		UNK		UNK
रहे		UNK		UNK
मरांडी		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
उन्हें		o		o
अब		o		o
तक		UNK		UNK
आडवाणी		o		o
की		o		o
ओर		o		o
से		UNK		UNK
कोई		d		d
बुलावा		d		d
नहीं		UNK		UNK
आया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
कोलकाता		o		o
में		UNK		UNK
मौजूद		o		o
मरांडी		o		o
से		UNK		UNK
जब		d		d
फोन		o		o
पर		UNK		UNK
पूछा		UNK		UNK
गया		UNK		UNK
कि		UNK		UNK
क्या		UNK		UNK
वह		d		d
यहाँ		d		d
शुक्रवार		o		o
को		UNK		UNK
उस		o		o
समारोह		o		o
में		UNK		UNK
शिरकत		d		d
करेंगे		UNK		UNK
जिसमें		o		o
पांडेय		d		d
प्रदेश		d		d
अध्यक्ष		o		o
का		d		d
पदभार		d		d
ग्रहण		d		d
करेंगे		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
इस		o		o
पर		UNK		UNK
मरांडी		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
उन्हें		o		o
इस		o		o
बात		o		o
से		UNK		UNK
कोई		d		d
मतलब		d		d
नहीं		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
इसलिए		UNK		UNK
उन्हें		o		o
हाईकमान		o		o
के		o		o
जवाब		o		o
का		d		d
इंतजार		d		d
है		UNK		UNK
।		UNK		UNK
NULL		UNK		UNK
उल्लेखनीय		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
भाजपा		o		o
ने		UNK		UNK
पार्टी		d		d
विधायकों		o		o
,		UNK		UNK
सांसदों		o		o
,		UNK		UNK
जिलाध्यक्षों		o		o
,		UNK		UNK
वरिष्ठ		o		o
पार्टी		d		d
नेताओं		o		o
व		UNK		UNK
अन्य		o		o
पदाधिकारियों		o		o
को		UNK		UNK
इस		o		o
समारोह		o		o
में		UNK		UNK
शामिल		UNK		UNK
होने		o		o
का		d		d
न्यौता		d		d
दिया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सूत्रों		o		o
का		d		d
कहना		d		d
है		UNK		UNK
कि		UNK		UNK
पांडेय		o		o
की		o		o
नियुक्ति		o		o
का		d		d
विरोध		d		d
कर		UNK		UNK
रहे		UNK		UNK
पार्टी		o		o
के		o		o
कुछ		UNK		UNK
वरिष्ठ		o		o
नेताओं		o		o
के		UNK		UNK
खिलाफ		UNK		UNK
यह		d		d
आयोजन		d		d
शक्ति		d		d
प्रदर्शन		o		o
का		d		d
एक		any		any
अवसर		d		d
रहेगा		UNK		UNK
।		UNK		UNK
इसे		o		o
अजीब		d		d
संयोग		d		d
ही		UNK		UNK
कहा		UNK		UNK
जाएगा		UNK		UNK
कि		UNK		UNK
विधि		d		d
मंत्री		d		d
हंसराज		d		d
भारद्वाज		o		o
ने		UNK		UNK
1985		o		o
में		UNK		UNK
आंध्र		d		d
प्रदेश		o		o
की		o		o
तत्कालीन		o		o
एन.		d		d
टी.		d		d
रामाराव		d		d
सरकार		o		o
की		o		o
सिफारिश		o		o
पर		UNK		UNK
राज्य		d		d
विधान		d		d
परिषद		o		o
को		UNK		UNK
खत्म		UNK		UNK
करने		o		o
संबंधी		UNK		o
कानून		o		o
को		UNK		UNK
संसद		o		o
में		UNK		UNK
पारित		UNK		UNK
कराया		UNK		UNK
था		UNK		UNK
,		UNK		UNK
लेकिन		UNK		UNK
आज		d		d
20		any		any
साल		d		d
बाद		d		d
एक		any		any
बार		d		d
फिर		UNK		UNK
भारद्वाज		d		d
ही		UNK		UNK
संसद		o		o
में		UNK		UNK
इस		o		o
विधान		d		d
परिषद		o		o
की		o		o
बहाली		o		o
को		UNK		UNK
लेकर		UNK		UNK
विधेयक		d		d
लेकर		UNK		UNK
आए		UNK		UNK
।		UNK		UNK
जिसे		o		o
वोटिंग		o		o
के		UNK		UNK
बाद		d		d
पारित		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
विधेयक		o		o
पर		UNK		UNK
चर्चा		o		o
का		d		d
उत्तर		d		d
देते		UNK		UNK
हुए		UNK		UNK
भारद्वाज		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
तब		d		d
राज्य		d		d
विधानसभा		o		o
ने		UNK		UNK
इस		o		o
विधान		d		d
परिषद		o		o
को		UNK		UNK
खत्म		UNK		UNK
करने		o		o
का		d		d
संकल्प		d		d
पारित		UNK		UNK
किया		UNK		UNK
था		UNK		UNK
,		UNK		UNK
जिसे		o		o
उनके		o		o
पास		d		d
भेजा		UNK		UNK
गया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
तत्कालीन		o		o
प्रधानमंत्री		o		d
राजीव		d		d
गांधी		o		o
की		d		d
सलाह		d		d
ली		UNK		UNK
तो		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
विधानसभा		o		o
के		o		o
संकल्प		o		o
का		d		d
पूरा		d		d
सम्मान		d		d
होना		UNK		UNK
चाहिए		UNK		UNK
।		UNK		UNK
फलतः		UNK		UNK
उन्होंने		o		o
विधान		d		d
परिषद		o		o
को		UNK		UNK
खत्म		UNK		UNK
करने		o		o
का		d		d
विधेयक		d		d
पेश		UNK		UNK
किया		UNK		UNK
था		UNK		UNK
और		UNK		UNK
वह		d		d
पारित		UNK		UNK
हो		UNK		UNK
गया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
लेकिन		UNK		UNK
अब		d		d
वहाँ		o		o
की		o		d
राजशेखर		d		d
रेड्डी		d		d
सरकार		o		o
ने		UNK		UNK
विधानसभा		o		o
में		UNK		UNK
विधान		d		d
परिषद		o		o
की		o		o
बहाली		o		o
का		d		d
संकल्प		d		d
पारित		UNK		UNK
कर		UNK		UNK
उनके		o		o
पास		d		d
भेजा		UNK		UNK
है		UNK		UNK
इसलिए		UNK		UNK
पुनः		UNK		d
विधानसभा		o		o
का		d		d
सम्मान		d		d
करते		UNK		UNK
